word_1,word_2,condition,WUP_score,correct_incorrect,key_pressed,response_status,reaction_time,age_list,participant_id
tea,eceoff,3,0.0,0,n,1,1619.0969944000244,22,12
insect,ttemier,3,0.0,0,n,1,1789.8190021514893,22,12
virus,bottle,4,0.47,1,y,1,1188.953161239624,22,12
virus,bieracta,2,0.0,0,n,1,1645.0119018554688,22,12
shirt,ueortrs,3,0.0,0,n,1,1540.0300025939941,22,12
chocolate,diary,4,0.27,1,y,1,1748.8539218902588,22,12
office,iahcr,3,0.0,0,n,1,1629.760980606079,22,12
doctor,nurse,1,0.87,1,y,1,1597.0489978790285,22,12
truck,vclhiee,2,0.0,0,y,0,876.6648769378662,22,12
phone,light,4,0.2,1,0,2,2000.0,22,12
chocolate,bcsiiut,2,0.0,0,y,0,52.48212814331055,22,12
tea,cofefe,2,0.0,0,y,0,842.2739505767822,22,12
insect,termite,1,0.95,1,n,0,1881.6120624542239,22,12
photo,cmarea,2,0.0,0,y,0,1151.475191116333,22,12
guitar,lemon,4,0.36,1,y,1,1291.529893875122,22,12
office,caihr,2,0.0,0,y,0,1237.8168106079104,22,12
insect,tmierte,2,0.0,0,0,2,2000.0,22,12
office,jelly,4,0.24,1,n,0,91.08209609985352,22,12
doctor,eusrn,3,0.0,0,y,0,1937.4849796295166,22,12
tennis,rsocce,3,0.0,0,n,1,1157.1719646453855,22,12
virus,bacteria,1,0.88,1,y,1,1269.3121433258054,22,12
bread,butter,1,0.75,1,y,1,1045.6540584564211,22,12
photo,camera,1,0.59,1,y,1,1205.7290077209473,22,12
tennis,soccer,1,0.75,1,y,1,1141.6869163513186,22,12
hotel,bbloy,3,0.0,0,n,1,1541.8241024017334,22,12
fruit,airplane,4,0.38,1,y,1,1619.0102100372314,22,12
blood,ptaelelt,2,0.0,0,0,2,2000.0,22,12
guitar,iovlni,3,0.0,0,y,0,1590.102195739746,22,12
cloth,aeprpal,2,0.0,0,n,1,1303.8170337677002,22,12
virus,riatcaeb,3,0.0,0,n,1,1421.10013961792,22,12
shirt,flower,4,0.4,1,y,1,1275.0871181488035,22,12
guitar,voilin,2,0.0,0,y,0,1645.0250148773193,22,12
blood,platelet,1,0.53,1,n,0,1569.4711208343506,22,12
doctor,shampoo,4,0.21,1,y,1,1294.7378158569334,22,12
engine,tairn,2,0.0,0,y,0,1169.2838668823242,22,12
cloth,charger,4,0.33,1,n,0,1423.004150390625,22,12
cloth,apparel,1,0.71,1,n,0,1711.968183517456,22,12
bread,buettr,2,0.0,0,y,0,1136.1141204833984,22,12
office,chair,1,0.53,1,y,1,913.2809638977052,22,12
shirt,trouser,1,0.9,1,y,1,1100.9721755981443,22,12
cloth,paeaplr,3,0.0,0,y,0,1209.3381881713867,22,12
chocolate,biscuit,1,0.59,1,y,1,1055.5300712585451,22,12
blood,ttllpeae,3,0.0,0,n,1,1625.6749629974365,22,12
phone,rdaio,2,0.0,0,n,1,1594.5370197296145,22,12
phone,adior,3,0.0,0,n,1,1873.7719058990479,22,12
fruit,rneaog,3,0.0,0,n,1,1384.8280906677246,22,12
office,chair,1,0.53,1,y,1,1559.7190856933594,24,13
hotel,onion,4,0.44,1,y,1,1358.5660457611086,24,13
tongue,muslce,2,0.0,0,y,0,1059.9498748779297,24,13
doctor,eusrn,3,0.0,0,n,1,1135.1099014282229,24,13
engine,tairn,2,0.0,0,0,2,2000.0,24,13
insect,termite,1,0.95,1,y,1,1278.4998416900635,24,13
insect,tmierte,2,0.0,0,y,0,821.5460777282715,24,13
fruit,rneaog,3,0.0,0,n,1,1224.695920944214,24,13
office,iahcr,3,0.0,0,n,1,1321.9470977783205,24,13
photo,camera,1,0.59,1,y,1,827.916145324707,24,13
bread,utrtbe,3,0.0,0,n,1,1314.2549991607664,24,13
bread,butter,1,0.75,1,y,1,1098.3128547668455,24,13
tea,cofefe,2,0.0,0,y,0,730.6909561157228,24,13
tennis,rsocce,3,0.0,0,n,1,1023.9548683166504,24,13
engine,skeleton,4,0.12,1,y,1,955.5349349975586,24,13
guitar,lemon,4,0.36,1,n,0,1291.2290096282961,24,13
cloth,apparel,1,0.71,1,y,1,1238.170146942139,24,13
bread,laptop,4,0.2,1,y,1,845.2451229095459,24,13
fruit,ongrae,2,0.0,0,n,1,1300.9538650512695,24,13
engine,tnria,3,0.0,0,n,1,1301.487922668457,24,13
engine,train,1,0.63,1,y,1,1069.4639682769778,24,13
fruit,airplane,4,0.38,1,y,1,1012.822151184082,24,13
insect,lunch,4,0.22,1,y,1,813.4109973907471,24,13
insect,ttemier,3,0.0,0,n,1,989.3200397491456,24,13
chocolate,diary,4,0.27,1,y,1,900.4311561584473,24,13
guitar,iovlni,3,0.0,0,n,1,831.2180042266846,24,13
cloth,charger,4,0.33,1,y,1,979.6791076660156,24,13
blood,ptaelelt,2,0.0,0,n,1,1331.536054611206,24,13
tea,coffee,1,0.89,1,y,1,869.5759773254395,24,13
cloth,paeaplr,3,0.0,0,y,0,1225.567102432251,24,13
blood,ttllpeae,3,0.0,0,n,1,1705.061912536621,24,13
chocolate,biscuit,1,0.59,1,y,1,1361.6659641265871,24,13
doctor,nurse,1,0.87,1,y,1,1259.7179412841795,24,13
phone,adior,3,0.0,0,n,1,957.3090076446533,24,13
shirt,trouser,1,0.9,1,y,1,1034.0280532836914,24,13
guitar,violin,1,0.86,1,y,1,1521.8169689178467,24,13
tea,bicycle,4,0.25,1,y,1,900.871992111206,24,13
blood,platelet,1,0.53,1,0,2,2000.0,24,13
truck,vehicle,1,0.8,1,n,0,1094.3200588226316,24,13
cloth,aeprpal,2,0.0,0,y,0,1529.0749073028564,24,13
tea,eceoff,3,0.0,0,n,1,1282.1190357208252,24,13
tongue,pencil,4,0.25,1,y,1,1603.5139560699465,24,13
photo,raacem,3,0.0,0,y,0,1481.7659854888916,24,13
office,caihr,2,0.0,0,y,0,1449.8469829559326,24,13
virus,bottle,4,0.47,1,y,1,1199.4850635528564,24,13
doctor,shampoo,4,0.21,1,y,1,869.2049980163574,24,13
blood,skirt,4,0.27,1,y,1,1093.3060646057131,24,13
photo,cmarea,2,0.0,0,n,1,945.3058242797853,24,13
virus,bieracta,2,0.0,0,n,1,1043.4601306915283,24,13
tennis,scocer,2,0.0,0,n,1,1954.786777496338,24,13
phone,radio,1,0.63,1,y,1,897.5977897644043,24,13
bread,buettr,2,0.0,0,n,1,1418.2500839233398,24,13
fruit,orange,1,0.86,1,y,1,1379.150152206421,24,13
tongue,muscle,1,0.8,1,y,1,1187.2949600219729,24,13
doctor,nruse,2,0.0,0,n,1,1002.3820400238036,24,13
tennis,soccer,1,0.75,1,y,1,1058.3600997924802,24,13
office,jelly,4,0.24,1,y,1,1634.253978729248,24,13
virus,riatcaeb,3,0.0,0,n,1,906.0440063476562,24,13
shirt,ueortrs,3,0.0,0,n,1,1049.7870445251463,24,13
shirt,tersuor,2,0.0,0,n,1,1394.1869735717773,24,13
hotel,lbboy,2,0.0,0,n,1,1546.576976776123,24,13
guitar,voilin,2,0.0,0,y,0,1557.0640563964844,24,13
chocolate,bcsiiut,2,0.0,0,n,1,1814.7859573364256,24,13
photo,burger,4,0.42,1,y,1,1021.0490226745604,24,13
chocolate,ibcstui,3,0.0,0,n,1,1034.2268943786619,24,13
phone,light,4,0.2,1,y,1,1634.3519687652588,24,13
shirt,flower,4,0.4,1,y,1,1553.9600849151611,24,13
truck,vclhiee,2,0.0,0,n,1,865.3130531311035,24,13
virus,bacteria,1,0.88,1,y,1,961.4310264587402,24,13
hotel,bbloy,3,0.0,0,n,1,874.2291927337646,24,13
phone,rdaio,2,0.0,0,n,1,1123.072862625122,24,13
truck,paper,4,0.24,1,y,1,1044.8250770568848,24,13
hotel,lobby,1,0.71,1,y,1,1417.330026626587,24,13
tongue,selmuc,3,0.0,0,n,1,1227.4820804595947,24,13
tennis,mouse,4,0.09,1,y,1,869.2750930786133,24,13
truck,ilevehc,3,0.0,0,n,1,970.6978797912598,24,13
truck,vehicle,1,0.8,1,0,2,2000.0,19,14
fruit,rneaog,3,0.0,0,y,0,27.019977569580078,19,14
tea,cofefe,2,0.0,0,y,0,1017.6060199737548,19,14
truck,paper,4,0.24,1,y,1,1008.915901184082,19,14
tea,coffee,1,0.89,1,y,1,764.5490169525146,19,14
fruit,ongrae,2,0.0,0,n,1,1149.250030517578,19,14
cloth,paeaplr,3,0.0,0,n,1,1493.1070804595947,19,14
tennis,mouse,4,0.09,1,y,1,947.9641914367676,19,14
phone,radio,1,0.63,1,y,1,1236.3591194152832,19,14
tennis,soccer,1,0.75,1,y,1,1027.8570652008057,19,14
shirt,tersuor,2,0.0,0,n,1,1236.0608577728274,19,14
virus,bottle,4,0.47,1,y,1,897.8698253631592,19,14
insect,tmierte,2,0.0,0,n,1,1067.7850246429443,19,14
bread,utrtbe,3,0.0,0,n,1,964.4381999969482,19,14
photo,cmarea,2,0.0,0,n,1,1125.7810592651367,19,14
blood,ptaelelt,2,0.0,0,n,1,925.706148147583,19,14
guitar,lemon,4,0.36,1,y,1,906.9900512695312,19,14
blood,ttllpeae,3,0.0,0,n,1,893.629789352417,19,14
hotel,lbboy,2,0.0,0,n,1,1565.8159255981445,19,14
doctor,eusrn,3,0.0,0,n,1,789.38889503479,19,14
tongue,muslce,2,0.0,0,y,0,852.9119491577147,19,14
guitar,iovlni,3,0.0,0,n,1,1048.9640235900881,19,14
phone,light,4,0.2,1,y,1,883.5721015930176,19,14
engine,tairn,2,0.0,0,n,1,1157.9790115356445,19,14
chocolate,diary,4,0.27,1,y,1,941.0169124603273,19,14
guitar,voilin,2,0.0,0,y,0,939.1269683837892,19,14
chocolate,bcsiiut,2,0.0,0,n,1,991.1489486694336,19,14
insect,termite,1,0.95,1,y,1,1324.4068622589114,19,14
hotel,onion,4,0.44,1,n,0,906.5160751342772,19,14
engine,skeleton,4,0.12,1,y,1,1374.8600482940674,19,14
office,iahcr,3,0.0,0,n,1,842.2720432281494,19,14
doctor,nruse,2,0.0,0,n,1,1362.2109889984129,19,14
cloth,aeprpal,2,0.0,0,n,1,1107.4798107147217,19,14
shirt,flower,4,0.4,1,y,1,1082.1840763092039,19,14
blood,skirt,4,0.27,1,y,1,961.9019031524658,19,14
tea,eceoff,3,0.0,0,n,1,908.9040756225586,19,14
truck,vclhiee,2,0.0,0,n,1,1066.0879611968994,19,14
bread,butter,1,0.75,1,y,1,1020.8790302276612,19,14
tennis,scocer,2,0.0,0,n,1,1004.2481422424316,19,14
engine,train,1,0.63,1,y,1,1058.0000877380369,19,14
photo,raacem,3,0.0,0,n,1,1035.736083984375,19,14
truck,ilevehc,3,0.0,0,n,1,993.8199520111084,19,14
insect,lunch,4,0.22,1,y,1,817.209005355835,19,14
cloth,charger,4,0.33,1,y,1,1068.138837814331,19,14
office,chair,1,0.53,1,y,1,906.4629077911377,19,14
virus,bieracta,2,0.0,0,n,1,841.8149948120117,19,14
shirt,ueortrs,3,0.0,0,n,1,929.7339916229248,19,14
blood,platelet,1,0.53,1,n,0,1098.444938659668,19,14
office,jelly,4,0.24,1,y,1,992.4309253692627,19,14
office,caihr,2,0.0,0,y,0,1152.3170471191404,19,14
tongue,pencil,4,0.25,1,y,1,1377.532958984375,19,14
virus,bacteria,1,0.88,1,y,1,1185.5130195617674,19,14
hotel,lobby,1,0.71,1,y,1,1282.6910018920896,19,14
cloth,apparel,1,0.71,1,y,1,1721.6119766235352,19,14
engine,tnria,3,0.0,0,n,1,996.2320327758788,19,14
doctor,nurse,1,0.87,1,y,1,1035.4599952697754,19,14
fruit,airplane,4,0.38,1,y,1,1153.8050174713135,19,14
virus,riatcaeb,3,0.0,0,n,1,1105.3929328918455,19,14
photo,camera,1,0.59,1,y,1,882.1580410003662,19,14
chocolate,ibcstui,3,0.0,0,n,1,1226.3669967651367,19,14
bread,laptop,4,0.2,1,y,1,1315.4630661010742,19,14
doctor,shampoo,4,0.21,1,y,1,1251.4071464538576,19,14
fruit,orange,1,0.86,1,y,1,836.4319801330566,19,14
insect,ttemier,3,0.0,0,n,1,877.4478435516357,19,14
photo,burger,4,0.42,1,y,1,1116.6682243347168,19,14
hotel,bbloy,3,0.0,0,n,1,1061.9220733642578,19,14
phone,adior,3,0.0,0,n,1,941.1280155181884,19,14
shirt,trouser,1,0.9,1,y,1,860.7380390167236,19,14
tea,bicycle,4,0.25,1,y,1,949.7630596160888,19,14
tongue,muscle,1,0.8,1,y,1,965.3608798980713,19,14
guitar,violin,1,0.86,1,y,1,940.4408931732178,19,14
phone,rdaio,2,0.0,0,n,1,1251.9490718841553,19,14
tennis,rsocce,3,0.0,0,n,1,1025.8090496063232,19,14
chocolate,biscuit,1,0.59,1,y,1,1665.9660339355469,19,14
tongue,selmuc,3,0.0,0,n,1,1083.245038986206,19,14
bread,buettr,2,0.0,0,y,0,789.262056350708,19,14
truck,vehicle,1,0.8,1,0,2,2000.0,19,15
tennis,rsocce,3,0.0,0,y,0,342.3950672149658,19,15
bread,utrtbe,3,0.0,0,0,2,2000.0,19,15
hotel,lobby,1,0.71,1,n,0,155.9798717498779,19,15
chocolate,bcsiiut,2,0.0,0,y,0,1953.1328678131104,19,15
truck,ilevehc,3,0.0,0,n,1,1401.5259742736816,19,15
photo,camera,1,0.59,1,y,1,1210.869073867798,19,15
doctor,eusrn,3,0.0,0,n,1,954.5078277587892,19,15
photo,burger,4,0.42,1,y,1,522.5121974945068,19,15
tongue,pencil,4,0.25,1,n,0,650.5208015441896,19,15
truck,paper,4,0.24,1,y,1,1903.8119316101074,19,15
chocolate,diary,4,0.27,1,y,1,1050.1880645751953,19,15
truck,vclhiee,2,0.0,0,y,0,1090.5439853668213,19,15
fruit,ongrae,2,0.0,0,n,1,1035.496950149536,19,15
office,iahcr,3,0.0,0,n,1,1050.7681369781494,19,15
photo,raacem,3,0.0,0,n,1,844.1359996795654,19,15
guitar,iovlni,3,0.0,0,n,1,931.5340518951416,19,15
office,caihr,2,0.0,0,n,1,946.6438293457032,19,15
tea,eceoff,3,0.0,0,n,1,987.0479106903076,19,15
engine,skeleton,4,0.12,1,y,1,1034.696102142334,19,15
shirt,flower,4,0.4,1,y,1,1051.8231391906736,19,15
engine,tairn,2,0.0,0,n,1,755.7730674743652,19,15
fruit,rneaog,3,0.0,0,n,1,1308.0618381500246,19,15
hotel,bbloy,3,0.0,0,n,1,699.1369724273683,19,15
shirt,tersuor,2,0.0,0,n,1,786.5200042724609,19,15
guitar,violin,1,0.86,1,y,1,1067.697048187256,19,15
guitar,lemon,4,0.36,1,n,0,843.4200286865234,19,15
tea,bicycle,4,0.25,1,y,1,985.7189655303956,19,15
hotel,lbboy,2,0.0,0,n,1,869.9300289154053,19,15
doctor,nruse,2,0.0,0,y,0,837.9449844360353,19,15
bread,butter,1,0.75,1,y,1,1554.0001392364502,19,15
office,chair,1,0.53,1,y,1,1187.4589920043945,19,15
phone,rdaio,2,0.0,0,y,0,565.777063369751,19,15
tongue,muslce,2,0.0,0,y,0,1281.5380096435547,19,15
tea,cofefe,2,0.0,0,y,0,848.4141826629639,19,15
phone,radio,1,0.63,1,y,1,503.59487533569336,19,15
insect,termite,1,0.95,1,y,1,604.2201519012451,19,15
insect,tmierte,2,0.0,0,y,0,708.1770896911621,19,15
cloth,aeprpal,2,0.0,0,n,1,937.3810291290283,19,15
phone,adior,3,0.0,0,n,1,741.7349815368652,19,15
tongue,selmuc,3,0.0,0,n,1,796.7569828033447,19,15
chocolate,biscuit,1,0.59,1,y,1,828.9051055908203,19,15
doctor,shampoo,4,0.21,1,y,1,1061.2030029296877,19,15
cloth,paeaplr,3,0.0,0,n,1,989.6600246429443,19,15
cloth,charger,4,0.33,1,y,1,940.8998489379884,19,15
fruit,orange,1,0.86,1,n,0,794.8830127716064,19,15
chocolate,ibcstui,3,0.0,0,n,1,1087.684154510498,19,15
shirt,trouser,1,0.9,1,y,1,1354.43115234375,19,15
doctor,nurse,1,0.87,1,n,0,940.033197402954,19,15
engine,tnria,3,0.0,0,0,2,2000.0,19,15
blood,skirt,4,0.27,1,y,1,1020.8339691162108,19,15
insect,ttemier,3,0.0,0,y,0,809.2448711395264,19,15
tennis,soccer,1,0.75,1,0,2,2000.0,19,15
shirt,ueortrs,3,0.0,0,n,1,1622.676134109497,19,15
blood,ttllpeae,3,0.0,0,y,0,875.4699230194092,19,15
phone,light,4,0.2,1,y,1,985.3320121765137,19,15
photo,cmarea,2,0.0,0,y,0,517.7631378173828,19,15
fruit,airplane,4,0.38,1,y,1,1264.5750045776367,19,15
bread,laptop,4,0.2,1,y,1,1325.7310390472412,19,15
tongue,muscle,1,0.8,1,y,1,755.0840377807617,19,15
office,jelly,4,0.24,1,y,1,741.7778968811035,19,15
tennis,mouse,4,0.09,1,y,1,661.5989208221437,19,15
virus,bieracta,2,0.0,0,n,1,1029.5379161834717,19,15
cloth,apparel,1,0.71,1,y,1,757.6010227203369,19,15
insect,lunch,4,0.22,1,y,1,844.635009765625,19,15
virus,bacteria,1,0.88,1,y,1,805.3171634674072,19,15
bread,buettr,2,0.0,0,n,1,1461.7130756378174,19,15
engine,train,1,0.63,1,y,1,709.8438739776611,19,15
guitar,voilin,2,0.0,0,y,0,901.1859893798828,19,15
blood,ptaelelt,2,0.0,0,y,0,1112.8990650177002,19,15
blood,platelet,1,0.53,1,y,1,873.3739852905272,19,15
virus,riatcaeb,3,0.0,0,n,1,1149.0859985351562,19,15
virus,bottle,4,0.47,1,y,1,893.582820892334,19,15
tennis,scocer,2,0.0,0,y,0,1669.7111129760742,19,15
hotel,onion,4,0.44,1,y,1,1049.3769645690918,19,15
tea,coffee,1,0.89,1,y,1,597.2139835357666,19,15
shirt,trouser,1,0.9,1,y,1,1102.059841156006,18,16
cloth,apparel,1,0.71,1,n,0,1288.504123687744,18,16
phone,radio,1,0.63,1,y,1,1056.9701194763184,18,16
cloth,paeaplr,3,0.0,0,n,1,805.2680492401123,18,16
phone,light,4,0.2,1,y,1,1005.7239532470703,18,16
tennis,scocer,2,0.0,0,n,1,941.673994064331,18,16
phone,rdaio,2,0.0,0,n,1,853.0158996582031,18,16
photo,cmarea,2,0.0,0,n,1,820.6081390380859,18,16
engine,train,1,0.63,1,y,1,758.0320835113525,18,16
insect,termite,1,0.95,1,y,1,917.6738262176514,18,16
blood,ptaelelt,2,0.0,0,n,1,867.0120239257812,18,16
office,caihr,2,0.0,0,n,1,866.4538860321045,18,16
hotel,lobby,1,0.71,1,n,0,746.661901473999,18,16
chocolate,biscuit,1,0.59,1,n,0,1459.434986114502,18,16
blood,platelet,1,0.53,1,y,1,873.4450340270996,18,16
fruit,rneaog,3,0.0,0,n,1,1139.6520137786865,18,16
tongue,muscle,1,0.8,1,y,1,925.424098968506,18,16
engine,skeleton,4,0.12,1,y,1,869.5149421691895,18,16
truck,vehicle,1,0.8,1,y,1,797.4960803985596,18,16
engine,tnria,3,0.0,0,n,1,709.867000579834,18,16
virus,bacteria,1,0.88,1,y,1,821.2881088256836,18,16
insect,ttemier,3,0.0,0,n,1,885.8609199523926,18,16
cloth,charger,4,0.33,1,y,1,1205.17897605896,18,16
guitar,iovlni,3,0.0,0,n,1,813.1418228149414,18,16
doctor,nruse,2,0.0,0,n,1,925.5359172821044,18,16
chocolate,ibcstui,3,0.0,0,n,1,973.2019901275636,18,16
office,chair,1,0.53,1,y,1,861.8249893188478,18,16
tongue,pencil,4,0.25,1,y,1,884.9661350250244,18,16
doctor,nurse,1,0.87,1,y,1,717.5240516662598,18,16
shirt,tersuor,2,0.0,0,n,1,861.6127967834473,18,16
fruit,airplane,4,0.38,1,y,1,1293.3039665222168,18,16
fruit,ongrae,2,0.0,0,y,0,877.3269653320312,18,16
tea,cofefe,2,0.0,0,n,1,1641.4270401000974,18,16
blood,skirt,4,0.27,1,y,1,939.6011829376221,18,16
phone,adior,3,0.0,0,n,1,731.6470146179199,18,16
guitar,voilin,2,0.0,0,y,0,1149.0921974182131,18,16
photo,burger,4,0.42,1,y,1,999.3391036987304,18,16
blood,ttllpeae,3,0.0,0,n,1,861.3719940185547,18,16
photo,raacem,3,0.0,0,n,1,1101.435899734497,18,16
virus,bottle,4,0.47,1,y,1,949.2809772491456,18,16
insect,lunch,4,0.22,1,y,1,1146.9941139221194,18,16
tongue,muslce,2,0.0,0,y,0,754.3048858642578,18,16
shirt,flower,4,0.4,1,y,1,935.3039264678956,18,16
fruit,orange,1,0.86,1,y,1,961.1821174621582,18,16
guitar,lemon,4,0.36,1,y,1,1103.234052658081,18,16
tongue,selmuc,3,0.0,0,n,1,930.5508136749268,18,16
engine,tairn,2,0.0,0,n,1,940.269947052002,18,16
tennis,mouse,4,0.09,1,y,1,940.5581951141356,18,16
office,iahcr,3,0.0,0,n,1,931.1058521270752,18,16
bread,utrtbe,3,0.0,0,n,1,772.4330425262451,18,16
bread,butter,1,0.75,1,y,1,868.1201934814453,18,16
chocolate,bcsiiut,2,0.0,0,n,1,762.6631259918213,18,16
insect,tmierte,2,0.0,0,n,1,932.0878982543944,18,16
truck,ilevehc,3,0.0,0,n,1,923.0961799621582,18,16
hotel,lbboy,2,0.0,0,n,1,721.966028213501,18,16
hotel,bbloy,3,0.0,0,n,1,658.1490039825441,18,16
chocolate,diary,4,0.27,1,y,1,807.4800968170166,18,16
cloth,aeprpal,2,0.0,0,y,0,913.114070892334,18,16
doctor,shampoo,4,0.21,1,y,1,1398.3368873596191,18,16
tea,eceoff,3,0.0,0,n,1,820.7828998565674,18,16
virus,riatcaeb,3,0.0,0,n,1,793.7359809875487,18,16
truck,paper,4,0.24,1,y,1,1089.47491645813,18,16
guitar,violin,1,0.86,1,y,1,947.3111629486084,18,16
bread,buettr,2,0.0,0,n,1,897.1939086914062,18,16
tea,bicycle,4,0.25,1,y,1,922.4457740783693,18,16
office,jelly,4,0.24,1,y,1,962.2910022735596,18,16
tennis,soccer,1,0.75,1,y,1,787.3470783233643,18,16
tennis,rsocce,3,0.0,0,n,1,850.5449295043945,18,16
doctor,eusrn,3,0.0,0,n,1,801.973819732666,18,16
virus,bieracta,2,0.0,0,n,1,947.0620155334473,18,16
hotel,onion,4,0.44,1,y,1,1730.4260730743408,18,16
truck,vclhiee,2,0.0,0,n,1,1075.0460624694824,18,16
tea,coffee,1,0.89,1,y,1,674.9920845031737,18,16
shirt,ueortrs,3,0.0,0,n,1,980.2100658416748,18,16
photo,camera,1,0.59,1,y,1,917.6068305969237,18,16
bread,laptop,4,0.2,1,y,1,972.7070331573486,18,16
